packet_row_id,source_pool,oracle_id,source_dataset,source_category,source_subcategory,reporting_time,bug_link,finding_slug,contest_slug,finding_id,project_slug,finding_title,source_root_cause,source_exploitation_method,source_fix_strategy,evidence_source,mvbench_b0_candidate_rows,mvbench_all_candidate_rows,annotator_2_semantic_label,annotator_2_mvsi_subtype,annotator_2_strict_b0_match,annotator_2_matched_b0_bucket_id,annotator_2_fn_reason,annotator_2_notes,c4_verdict,c4_reason
known-bug::WEB3BUGS-107-M-05,Web3Bugs-Code4rena-complement,WEB3BUGS-107-M-05,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/19,2022-04-jpegd#m-05,2022-04-jpegd,M-05,jpegd,Rewards will be locked if user transfer directly to pool without using deposit function,LPFarming calculates lpSupply from pool.lpToken.balanceOf(address(this)) rather than recorded userInfo.amount totals.,"A direct LP token transfer increases contract balance without credited stake, diluting real depositors and leaving rewards locked.",Track totalLPSupply from deposits/withdrawals and use that recorded supply for rewards.,Web3Bugs report 107.md; Code4rena report; GitHub issue 19; local JPEGd contracts,"sheet=107 | row=35 | abl=B0 | type=FP | finding=[single_var_cross_tx] userInfo tx-set -> deposit(uint256,uint256), pendingReward(uint256,address) • write contracts/farming/LPFarming.sol:226 (LPFarming.('deposit', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:185 (LPFarming.('pendingReward', ['uint256', 'address'], ['uint256'])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another. || sheet=107 | row=36 | abl=B0 | type=FP | finding=[single_var_cross_tx] userInfo tx-set -> deposit(uint256,uint256), withdraw(uint256,uint256) • write contracts/farming/LPFarming.sol:248 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) • write contracts/farming/LPFarming.sol:226 (LPFarming.('deposit', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:221 (LPFarming.('deposit', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:242 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another. || sheet=107 | row=37 | abl=B0 | type=FP | finding=[single_var_cross_tx] userInfo tx-set -> pendingReward(uint256,address), withdraw(uint256,uint256) • write contracts/farming/LPFarming.sol:248 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:185 (LPFarming.('pendingReward', ['uint256', 'address'], ['uint256'])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another. || sheet=107 | row=38 | abl=B0 | type=FP | finding=[single_var_cross_tx] userInfo tx-set -> withdraw(uint256,uint256) • write contracts/farming/LPFarming.sol:248 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:242 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another. || sheet=107 | row=39 | abl=B0 | type=FP | finding=[multi_var_cross_contract] userRewards, {TMP_1206, accRewardPerShare, user, userRewards} tx-set -> claim(uint256), claimAll() • write contracts/farming/LPFarming.sol:340 (LPFarming.('claim', ['uint256'], [])) • write contracts/farming/LPFarming.sol:357 (LPFarming.('claimAll', [], [])) • read contracts/farming/LPFarming.sol:336 (LPFarming.('claim', ['uint256'], [])) • read contracts/farming/LPFarming.sol:353 (LPFarming.('claimAll', [], [])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another.","sheet=107 | row=35 | abl=B0 | type=FP | finding=[single_var_cross_tx] userInfo tx-set -> deposit(uint256,uint256), pendingReward(uint256,address) • write contracts/farming/LPFarming.sol:226 (LPFarming.('deposit', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:185 (LPFarming.('pendingReward', ['uint256', 'address'], ['uint256'])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another. || sheet=107 | row=36 | abl=B0 | type=FP | finding=[single_var_cross_tx] userInfo tx-set -> deposit(uint256,uint256), withdraw(uint256,uint256) • write contracts/farming/LPFarming.sol:248 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) • write contracts/farming/LPFarming.sol:226 (LPFarming.('deposit', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:221 (LPFarming.('deposit', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:242 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another. || sheet=107 | row=37 | abl=B0 | type=FP | finding=[single_var_cross_tx] userInfo tx-set -> pendingReward(uint256,address), withdraw(uint256,uint256) • write contracts/farming/LPFarming.sol:248 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:185 (LPFarming.('pendingReward', ['uint256', 'address'], ['uint256'])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another. || sheet=107 | row=38 | abl=B0 | type=FP | finding=[single_var_cross_tx] userInfo tx-set -> withdraw(uint256,uint256) • write contracts/farming/LPFarming.sol:248 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:242 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another. || sheet=107 | row=39 | abl=B0 | type=FP | finding=[multi_var_cross_contract] userRewards, {TMP_1206, accRewardPerShare, user, userRewards} tx-set -> claim(uint256), claimAll() • write contracts/farming/LPFarming.sol:340 (LPFarming.('claim', ['uint256'], [])) • write contracts/farming/LPFarming.sol:357 (LPFarming.('claimAll', [], [])) • read contracts/farming/LPFarming.sol:336 (LPFarming.('claim', ['uint256'], [])) • read contracts/farming/LPFarming.sol:353 (LPFarming.('claimAll', [], [])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another.",,,,,,,Y,"a: lpSupply measurement governs reward calculation—an economic decision boundary; b: direct LP token transfer inflates contract balance without credited stake, diluting real depositors and locking rewards; c: attacker or accidental direct transfer to the farm contract triggers the dilution."
known-bug::WEB3BUGS-107-M-06,Web3Bugs-Code4rena-complement,WEB3BUGS-107-M-06,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/54,2022-04-jpegd#m-06,2022-04-jpegd,M-06,jpegd,Oracle data feed is insufficiently validated.,FungibleAssetVaultForDAO reads Chainlink latestAnswer without stale-round or round-completion validation.,A stale or incomplete oracle answer can feed wrong collateral pricing into credit and accounting decisions.,"Use latestRoundData and validate answeredInRound, timestamp, and positive answer.",Web3Bugs report 107.md; Code4rena report; GitHub issue 54; local JPEGd contracts,,,SV-SI,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,,Y,"a: Chainlink latestAnswer feeds collateral pricing for credit decisions—an economic decision boundary; b: stale answer produces wrong collateral price fed into borrow and accounting decisions, corrupting credit accounting; c: Chainlink feeds can become stale during network events, a realistic scenario."
known-bug::WEB3BUGS-107-M-07,Web3Bugs-Code4rena-complement,WEB3BUGS-107-M-07,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/117,2022-04-jpegd#m-07,2022-04-jpegd,M-07,jpegd,Wrong calculation for yVault price per share if decimals != 18,yVault.getPricePerFullShare hardcodes 1e18 instead of using the underlying token decimals.,"For non-18-decimal vault tokens, price per share is scaled incorrectly and can mislead integrations or payouts.",Use 10**decimals() or reject unsupported decimals.,Web3Bugs report 107.md; Code4rena report; GitHub issue 117; local JPEGd contracts,,,other-logical-bug,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,,Y,"a: getPricePerFullShare feeds integrator price calculations—an economic decision boundary; b: hardcoded 1e18 produces incorrect share price for non-18-decimal tokens, misleading integrations and corrupting payout calculations; c: any non-18-decimal underlying token triggers the scaling error."
known-bug::WEB3BUGS-107-M-08,Web3Bugs-Code4rena-complement,WEB3BUGS-107-M-08,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/157,2022-04-jpegd#m-08,2022-04-jpegd,M-08,jpegd,_swapUniswapV2 may use an improper path which can cause a loss of the majority of the rewardTokens,StrategyPUSDConvex hardcodes a two-hop rewardToken -> WETH swap path and uses minOut zero for reward-token swaps.,"If liquidity is mainly on a different route, harvesting can sell rewards for dust and lose value.",Allow configurable swap paths and appropriate slippage controls.,Web3Bugs report 107.md; Code4rena report; GitHub issue 157; local JPEGd contracts,,,other-logical-bug,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,,Y,"a: Reward swap path and minOut govern harvest value capture—an economic decision boundary; b: hardcoded two-hop path with zero minOut causes rewards to be sold for near-zero when liquidity is on a different route, corrupting harvest value; c: reward tokens whose main liquidity is on a non-WETH route trigger this loss."
known-bug::WEB3BUGS-107-M-09,Web3Bugs-Code4rena-complement,WEB3BUGS-107-M-09,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/11,2022-04-jpegd#m-09,2022-04-jpegd,M-09,jpegd,The noContract modifier does not work as expected.,"noContract relies on Address.isContract, which returns false during a contract constructor.",A contract can call protected functions from its constructor and bypass the intended EOA/whitelist gate.,"Use tx.origin if that trust model is intended, or redesign the restriction.",Web3Bugs report 107.md; Code4rena report; GitHub issue 11; local JPEGd contracts,,,other-logical-bug,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,,Y,"a: noContract modifier controls access to protected functions—a security decision boundary; b: Address.isContract returning false during constructor allows contract callers to bypass the EOA gate, granting unauthorized access; c: attacker deploys a contract and calls the protected function from its constructor."
known-bug::WEB3BUGS-107-M-10,Web3Bugs-Code4rena-complement,WEB3BUGS-107-M-10,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/4,2022-04-jpegd#m-10,2022-04-jpegd,M-10,jpegd,Chainlink pricer is using a deprecated API,FungibleAssetVaultForDAO and NFTVault use Chainlink latestAnswer rather than latestRoundData with freshness checks.,Deprecated/stale oracle answers can be consumed in collateral pricing.,Use latestRoundData and validate answer freshness/completeness.,Web3Bugs report 107.md; Code4rena report; GitHub issue 4; local JPEGd contracts,,,SV-SI,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,,Y,"a: Chainlink latestAnswer feeds collateral pricing—an economic decision boundary; b: deprecated API without freshness validation can return stale answers that corrupt collateral pricing decisions; c: Chainlink feeds can become stale, and the deprecated API provides no staleness signal."
known-bug::WEB3BUGS-107-M-11,Web3Bugs-Code4rena-complement,WEB3BUGS-107-M-11,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/97,2022-04-jpegd#m-11,2022-04-jpegd,M-11,jpegd,Division before Multiplication May Result In No Interest Being Accrued,"NFTVault._calculateAdditionalInterest divides interestPerYear by 365 days before multiplying by elapsedTime, causing rounding to zero or understatement.",Small-decimal or low-rate debt can accrue no interest or too little interest.,Multiply by elapsedTime before dividing by the denominator and 365 days.,Web3Bugs report 107.md; Code4rena report; GitHub issue 97; local JPEGd contracts,,,other-logical-bug,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,,Y,"a: Interest accrual calculation is an economic decision boundary; b: division-before-multiplication causes systematic rounding to zero, allowing borrowers to accrue no interest on small or low-rate debt, corrupting accounting; c: any borrower with small-decimal token debt or low APR triggers the rounding loss."
known-bug::WEB3BUGS-71-H-01,Web3Bugs-Code4rena-complement,WEB3BUGS-71-H-01,Code4rena,High,SE-2,2022-03-15,https://github.com/code-423n4/2022-01-insure-findings/issues/158,2022-01-insure#h-01,2022-01-insure,H-01,insure,Tokens can be burned with no access control,Vault.utilize() allows any caller when keeper is unset and can transfer available tokens to a zero or arbitrary controller path.,"Call utilize() before keeper/controller are safely configured, or rely on the unsafe controller state, to move available tokens out of the vault.",Require a nonzero controller and explicit keeper/authorization before utilization.,Web3Bugs report 71.md; Code4rena report; GitHub issue 158; Vault.sol,,,other-logical-bug,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,,Y,"a: Vault utilization controls available-token deployment—an economic/security decision boundary; b: missing authorization allows any caller to drain available tokens before keeper is configured, granting unauthorized fund access; c: anyone can call utilize() during the deployment window before keeper is set."
known-bug::WEB3BUGS-71-H-02,Web3Bugs-Code4rena-complement,WEB3BUGS-71-H-02,Code4rena,High,O5,2022-03-15,https://github.com/code-423n4/2022-01-insure-findings/issues/192,2022-01-insure#h-02,2022-01-insure,H-02,insure,Typo in PoolTemplate unlock function results in user being able to unlock multiple times,"PoolTemplate.unlock() compares insurance status to false instead of assigning it, so active policy state remains true while lockedAmount is reduced.",Call unlock() repeatedly for the same expired insurance; lockedAmount is decremented each time while the insurance stays active.,Set insurances[_id].status = false before decrementing lockedAmount.,Web3Bugs report 71.md; Code4rena report; GitHub issue 192; PoolTemplate.sol,,,,,,,,,Y,"a: Insurance status and lockedAmount control claim and release eligibility—accounting decision boundaries; b: typo leaves insurance active while repeatedly decrementing lockedAmount, corrupting accounting and enabling unauthorized repeated unlocking; c: any expired insurance holder can call unlock() repeatedly."
known-bug::WEB3BUGS-71-H-03,Web3Bugs-Code4rena-complement,WEB3BUGS-71-H-03,Code4rena,High,S2-1,2022-03-15,https://github.com/code-423n4/2022-01-insure-findings/issues/224,2022-01-insure#h-03,2022-01-insure,H-03,insure,Malicious Market Creators Can Steal Tokens From Unsuspecting Approved Reference Accounts,"Open market creation lets a creator choose _references[4] as the depositor, causing PoolTemplate.initialize() to pull approved funds from that address.","Frontrun market creation with victim as _references[4], making _depositFrom() transfer victim-approved tokens into an unwanted market.",Bind the initial depositor to the market creator or otherwise require depositor authorization.,Web3Bugs report 71.md; Code4rena report; GitHub issue 224; Factory.sol; PoolTemplate.sol; Vault.sol,,,other-logical-bug,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,,Y,a: _depositFrom controls fund transfer during market initialization—an economic/security decision boundary; b: arbitrary _references[4] allows front-running to redirect a victim's approved funds into an attacker-created market; c: front-running in public mempool is a realistic attack.
